id,datetime,day_of_week,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat_total,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_of_next_day
16,2014-04-18,5.0,6.8,0.0,1.0,0.0097350440723934,2129.2099990844745,0.0,4.0,2128.0930000000003,245.234,577.248,1118.142,0.0,0.0,0.0,0.0,187.469,0.0,0.0,0.0,0.0,7.2
16,2014-04-19,6.0,7.2,1.6,1.0,0.1840579710144928,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
16,2014-04-20,7.0,7.0,1.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
16,2014-04-21,1.0,7.25,1.0,1.0,0.0091973244147156,739.2569997310637,0.0,0.0,954.917,363.693,481.286,62.525,0.0,0.0,0.0,14.093,33.32,0.0,0.0,0.0,0.0,6.6
16,2014-04-22,2.0,6.6,0.8,0.8,0.0549439428340109,908.7909989356988,0.0,1.0,1214.3960000000002,168.06,741.198,204.428,0.0,0.0,0.0,0.0,100.71,0.0,0.0,0.0,0.0,7.25
16,2014-04-23,3.0,7.25,0.75,1.0,0.0820141570141569,1298.7449998855593,4.0,1.0,1314.7280000000003,316.14,827.589,0.0,139.93,0.0,0.0,9.035,18.024,0.0,0.0,0.0,4.01,5.4
16,2014-04-24,4.0,5.4,-0.2,-0.2,0.0137310606060606,1189.710000038147,3.0,1.0,670.374,70.905,254.411,345.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
16,2014-04-25,5.0,7.2,0.6,1.0,0.0852272727272726,333.6949996948248,7.0,12.0,224.49,182.956,19.083,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,0.0,0.0,6.75
16,2014-04-26,6.0,6.75,0.5,1.0,0.3549107142857142,55.5429999828339,0.0,3.0,55.526,0.914,49.566,0.0,0.0,0.0,0.0,5.046,0.0,0.0,0.0,0.0,0.0,7.2
16,2014-04-27,7.0,7.2,-0.2,1.0,0.1217670011148271,268.6699995994569,2.0,0.0,268.44,80.749,187.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
16,2014-04-28,1.0,8.0,1.0,1.0,0.1880952380952379,209.3850002288816,8.0,1.0,208.918,25.145,15.659,0.0,0.0,0.0,0.0,0.0,168.114,0.0,0.0,0.0,0.0,7.0
16,2014-04-29,2.0,7.0,-0.5,1.0,0.0359265010351966,1285.5090003013609,7.0,4.0,1812.338,466.95,720.981,420.501,132.667,0.0,0.0,7.022,64.21700000000001,0.0,0.0,0.0,0.0,7.0
16,2014-04-30,3.0,7.0,0.4,1.0,0.0396664652995471,736.7540004253391,3.0,0.0,508.615,25.777,431.959,45.856,0.0,0.0,0.0,5.023,0.0,0.0,0.0,0.0,0.0,7.0
16,2014-05-01,4.0,7.0,0.0,1.0,0.1044532627865961,125.5750000476836,7.0,2.0,125.407,106.302,19.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
16,2014-05-02,5.0,8.0,2.0,1.0,0.1006757088800432,929.4620008468632,2.0,0.0,928.73,163.454,407.222,94.374,0.0,0.0,0.0,0.0,139.14499999999998,124.535,0.0,0.0,0.0,7.0
16,2014-05-04,7.0,7.0,0.0,1.0,0.0963594276094276,692.0870001316064,0.0,0.0,1214.215,714.2510000000001,255.043,0.0,29.127,0.0,0.0,15.073,176.559,0.0,11.114,13.048,0.0,7.333333333333333
17,2014-03-04,2.0,7.0,0.5,2.0,0.1384068755218971,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
17,2014-03-05,3.0,8.0,0.6666666666666666,1.3333333333333333,0.1380017560581096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
17,2014-03-06,4.0,7.25,0.5,0.75,0.1379950066131882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
17,2014-03-07,5.0,7.5,0.75,1.0,0.1378864427316262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
17,2014-03-08,6.0,7.6,0.4,0.8,0.1378910616822186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
17,2014-03-09,7.0,7.2,0.8,1.0,0.1384031547500108,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333
17,2014-03-10,1.0,7.333333333333333,0.6666666666666666,0.6666666666666666,0.137889193519098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
17,2014-03-11,2.0,6.2,0.0,0.4,0.1379059029436141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
17,2014-03-12,3.0,6.4,0.2,0.2,0.1379022224048993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
17,2014-03-13,4.0,7.25,0.75,0.75,0.1379177191417251,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
17,2014-03-14,5.0,8.0,1.0,1.0,0.137879887172097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
17,2014-03-21,5.0,7.4,0.8,1.0,0.1679744284544573,5228.513999462123,0.0,0.0,29382.306,19292.022,6972.156,1395.834,0.0,0.0,49.206,45.162,1627.926,0.0,0.0,0.0,0.0,7.4
17,2014-03-22,6.0,7.4,0.4,0.8,0.1927695875539844,5978.720000743861,0.0,0.0,15214.981000000002,1991.859,9975.141,1666.558,0.0,0.0,0.0,143.685,1355.888,64.724,0.0,17.126,0.0,7.4
17,2014-03-23,7.0,7.4,0.8,0.8,0.0700927019004037,5473.925999403003,0.0,1.0,9080.069,2399.932,2809.858,2145.609,0.0,0.0,0.0,35.186,1554.242,135.24200000000002,0.0,0.0,0.0,7.0
17,2014-03-24,1.0,7.0,0.6666666666666666,0.6666666666666666,0.1694087382927945,11954.341000080114,4.0,0.0,6078.891,889.64,2423.759,721.972,0.0,0.0,0.0,36.194,1275.068,690.1189999999999,0.0,42.139,0.0,7.5
17,2014-03-25,2.0,7.5,0.5,1.0,0.0620226686501575,3498.11699962616,0.0,0.0,4890.262000000001,129.32,1289.057,1791.651,0.0,0.0,269.322,27.1,1373.946,0.0,0.0,9.866,0.0,7.2
17,2014-03-26,3.0,7.2,0.2,0.8,0.0685370970422067,7079.621001482016,2.0,0.0,7049.164999999999,604.579,1706.992,3070.042,0.0,0.0,0.0,112.919,1469.182,0.0,0.0,85.451,0.0,7.2
17,2014-03-27,4.0,7.2,0.4,0.6,0.0906331678707439,5825.132001399993,0.0,0.0,9399.415,663.981,4890.151,2036.394,0.0,0.0,0.0,45.212,1500.51,263.167,0.0,0.0,0.0,7.2
17,2014-03-28,5.0,7.2,0.6,1.0,0.2510368299862318,9430.216000795355,1.0,0.0,6836.665,376.56,3943.449,791.014,0.0,0.0,30.121,204.161,1161.41,329.95,0.0,0.0,0.0,6.8
17,2014-03-29,6.0,6.8,0.6,0.6,0.2092882156846513,5742.628001689911,8.0,1.0,6472.683000000001,591.76,1405.81,1680.342,21.08,0.0,0.0,45.154,2533.09,195.447,0.0,0.0,0.0,8.0
17,2014-03-30,7.0,8.0,1.0,1.0,0.0083333333333333,591.5339996814731,0.0,0.0,624.132,112.634,306.951,0.0,0.0,0.0,0.0,32.299,112.483,59.765,0.0,0.0,0.0,7.25
17,2014-03-31,1.0,7.25,0.5,1.0,0.0979860517653388,5835.675001382826,0.0,0.0,14641.987,536.623,1522.1409999999998,932.084,0.0,0.0,0.0,581.246,2770.202,8194.607,0.0,105.084,0.0,7.4
17,2014-04-01,2.0,7.4,0.6,1.0,0.146776392180804,5640.406001091005,4.0,2.0,9546.02,1052.414,4033.676,2111.136,0.0,0.0,789.73,298.982,1112.9840000000002,137.781,0.0,9.317,0.0,7.5
17,2014-04-02,3.0,7.5,0.25,0.75,0.0901766647503504,7401.755999565121,1.0,0.0,5668.231,1127.637,786.374,1718.078,0.0,0.0,166.79399999999998,187.99,1459.598,150.554,0.0,71.206,0.0,7.2
17,2014-04-03,4.0,7.2,0.2,1.0,0.124203431372549,7496.890001058576,1.0,1.0,7970.217000000001,1421.826,2381.549,2304.94,0.0,0.0,36.243,227.182,1450.005,128.398,0.0,20.074,0.0,7.0
17,2014-04-04,5.0,7.0,-0.6,0.8,0.1598360177404295,4548.271001815795,1.0,1.0,4139.784000000001,266.793,713.275,1895.053,0.0,0.0,67.059,44.382000000000005,1153.222,0.0,0.0,0.0,0.0,7.0
17,2014-04-05,6.0,7.0,0.2,1.0,0.1891397978682999,4252.756000757217,3.0,3.0,3292.508,242.997,1812.734,778.512,0.0,0.0,0.0,43.366,399.056,15.843,0.0,0.0,0.0,7.25
17,2014-04-06,7.0,7.25,0.25,1.25,0.036888059227794,3759.11199951172,0.0,1.0,3281.372,147.799,670.513,1823.665,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0,7.0
17,2014-04-07,1.0,7.0,1.0,1.0,0.0489995128486177,8653.17100048065,0.0,0.0,3521.634,167.162,935.613,1164.8719999999998,0.0,0.0,0.0,23.193,1230.794,0.0,0.0,0.0,0.0,7.0
17,2014-04-08,2.0,7.0,0.4,1.0,0.0260653951663309,10594.29399943352,3.0,1.0,10727.438,2459.108,3043.116,2372.613,0.0,0.0,905.018,48.317,1393.574,282.706,206.937,16.049,0.0,7.0
17,2014-04-09,3.0,7.0,0.25,1.0,0.10923143184508,6714.672999620439,0.0,0.0,8195.217,569.142,1714.014,4358.969,0.0,0.0,378.202,91.727,813.354,265.778,0.0,4.031,0.0,6.75
17,2014-04-10,4.0,6.75,1.0,1.0,0.1007738835024844,8127.94899988175,0.0,0.0,8812.623000000001,570.605,3379.993,2517.966,0.0,0.0,51.252,186.318,1933.5,172.989,0.0,0.0,0.0,7.2
17,2014-04-11,5.0,7.2,0.4,1.0,0.2073736502423655,3660.4830000400552,0.0,0.0,4195.853,1072.689,495.892,952.045,0.0,0.0,0.0,39.482,1437.195,141.109,0.0,57.441,0.0,7.2
17,2014-04-12,6.0,7.2,0.4,1.0,0.1659532018869328,4691.583999395372,0.0,0.0,5070.448,1124.295,1120.927,1688.09,0.0,0.0,0.0,39.148,1097.988,0.0,0.0,0.0,0.0,7.2
17,2014-04-13,7.0,7.2,-0.2,1.0,0.0756640189523358,7935.848999738693,0.0,0.0,7973.52,606.384,1391.323,3120.553,0.0,0.0,0.0,55.028,2574.059,206.014,0.0,20.159,0.0,7.0
17,2014-04-14,1.0,7.0,0.8,1.0,0.0851143385464617,1618.4909994602208,1.0,0.0,1627.6519999999998,459.03,379.326,0.0,0.0,0.0,148.85,49.45,319.57,271.426,0.0,0.0,0.0,7.0
17,2014-04-15,2.0,7.0,0.4,1.0,0.1022362847088481,8146.620999574654,0.0,1.0,11909.665,1072.73,6544.821,1837.457,0.0,0.0,13.126,852.465,1506.494,82.572,0.0,0.0,0.0,7.2
17,2014-04-16,3.0,7.2,0.8,1.0,0.111374178398409,6143.128002643583,2.0,1.0,6352.018,685.23,3554.094,762.9350000000001,0.0,0.0,55.257000000000005,46.701,1023.391,196.313,0.0,28.097,0.0,7.0
17,2014-04-17,4.0,7.0,0.4,1.0,0.116150874870911,4463.335999727246,0.0,2.0,4803.084,366.358,1653.319,1243.039,0.0,0.0,0.0,43.743,1491.976,0.0,0.0,4.649,0.0,7.0
17,2014-04-18,5.0,7.0,1.0,1.0,0.1885545199849485,3577.131999731066,1.0,0.0,3619.141,147.635,1356.686,2022.897,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0,7.0
17,2014-04-19,6.0,7.0,1.0,1.0,0.1672393349761812,1341.7960014343253,0.0,0.0,1341.342,52.388000000000005,979.826,0.0,0.0,0.0,0.0,43.589,265.539,0.0,0.0,0.0,0.0,7.2
17,2014-04-20,7.0,7.2,0.4,1.0,0.1211652602367241,9982.987000226967,0.0,0.0,10010.41,415.239,3841.098,2299.942,0.0,0.0,256.297,43.058,2371.312,783.4639999999999,0.0,0.0,0.0,7.4
17,2014-04-21,1.0,7.4,0.4,1.0,0.0881963953222814,2261.7730002403264,1.0,0.0,4314.369,126.5,3363.066,350.995,0.0,0.0,0.0,61.703,389.949,19.146,0.0,3.01,0.0,6.6
17,2014-04-22,2.0,6.6,0.6,1.0,0.0506214985994397,8438.16700053215,0.0,2.0,9027.12,384.681,4934.477,2027.876,0.0,0.0,0.0,46.482,1561.552,72.052,0.0,0.0,0.0,7.25
17,2014-04-23,3.0,7.25,1.0,1.0,0.0718359133743876,9992.209000825887,1.0,0.0,8312.475999999999,681.899,3622.032,2265.855,0.0,0.0,31.128,45.771,1197.938,467.853,0.0,0.0,0.0,7.2
17,2014-04-24,4.0,7.2,1.0,1.0,0.1098177623421557,8335.326000928884,1.0,0.0,23367.297,15122.509,2041.489,1305.854,0.0,2562.907,0.0,40.536,2004.768,289.234,0.0,0.0,0.0,7.2
17,2014-04-25,5.0,7.2,0.4,1.0,0.2036609797910812,3992.0679993629456,4.0,1.0,8637.783000000001,845.952,4366.47,1495.172,0.0,0.0,352.317,121.057,333.25600000000003,1115.524,0.0,8.035,0.0,8.0
17,2014-04-26,6.0,8.0,1.0,1.0,0.1868376213455872,1809.505997896195,0.0,1.0,3585.875,716.086,2689.61,0.0,0.0,0.0,0.0,55.55799999999999,124.621,0.0,0.0,0.0,0.0,7.2
17,2014-04-27,7.0,7.2,1.0,1.0,0.1088148241390219,4989.777999639509,0.0,2.0,19974.535,13619.168,3288.912,864.042,0.0,0.0,0.0,34.075,2141.022,27.316,0.0,0.0,0.0,6.75
17,2014-04-28,1.0,6.75,0.75,0.3333333333333333,0.0973874543644081,5219.577999353408,0.0,0.0,5889.978999999999,333.772,2307.996,1345.784,0.0,0.0,259.152,44.739,769.875,825.582,0.0,3.079,0.0,7.0
17,2014-04-29,2.0,7.0,0.8,1.0,0.1104306182710914,5399.9129984378815,0.0,0.0,6953.519,459.558,2078.111,1608.3090000000002,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0.0,7.0
17,2014-04-30,3.0,7.0,1.0,1.0,0.1246331685366899,3284.8539996147174,0.0,0.0,16174.650999999996,11485.857,3288.8540000000003,109.149,60.552,0.0,0.0,44.38,759.032,391.944,0.0,34.883,0.0,8.0
17,2014-05-01,4.0,8.0,1.0,1.0,0.0823465250619925,6613.078999757765,0.0,1.0,6669.935,270.614,920.841,13.036,0.0,5364.334,0.0,8.034,78.019,0.0,0.0,15.057,0.0,7.0
17,2014-05-02,5.0,7.0,1.0,1.0,0.258464889331664,2847.155001163481,1.0,0.0,8757.223,5902.652,1199.825,0.0,0.0,0.0,0.0,22.708,714.7330000000001,917.305,0.0,0.0,0.0,7.25
17,2014-05-03,6.0,7.25,-1.0,1.0,0.3363385812828156,3205.657999992369,7.0,3.0,13925.743,633.394,1066.229,161.651,0.0,0.0,0.0,44.149,1463.175,10548.116,0.0,9.029,0.0,7.5
19,2014-03-21,5.0,4.666666666666667,0.6666666666666666,0.6666666666666666,0.109655017921147,6933.05800008774,3.0,0.0,7020.771000000001,1992.576,4906.089,0.0,0.0,0.0,0.0,117.069,5.037,0.0,0.0,0.0,0.0,6.6
19,2014-03-22,6.0,6.6,-1.4,0.4,0.0865792686124129,4756.049000501637,7.0,0.0,5638.362,3243.811,1842.908,0.0,0.0,0.0,0.0,480.03,71.613,0.0,0.0,0.0,0.0,7.0
19,2014-03-23,7.0,7.0,-0.8,0.8,0.0294604386995691,996.3209986686708,4.0,0.0,996.289,572.4590000000001,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0,6.0
19,2014-03-24,1.0,6.0,-0.4,0.4,0.1138894460613641,2143.2990009784703,5.0,0.0,3898.537,384.557,3434.444,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,5.5
19,2014-03-25,2.0,5.5,-1.25,0.25,0.1132516067235199,4789.015998840333,12.0,0.0,5037.380999999999,1052.341,3930.737,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,6.0
19,2014-03-26,3.0,6.0,-0.6,0.4,0.1089148261269654,4413.39799952507,6.0,0.0,4410.944,911.113,3308.547,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0,6.6
19,2014-03-27,4.0,6.6,0.0,0.6,0.1322046084800736,3595.464998483658,7.0,1.0,3592.659,880.167,2165.117,242.518,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0,6.6
19,2014-03-28,5.0,6.6,-0.6,1.2,0.1488722650214678,2731.158999204635,8.0,1.0,2729.76,851.371,1221.546,562.8489999999999,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,7.4
19,2014-03-29,6.0,7.4,0.2,1.2,0.1379542600292001,1752.946999788284,10.0,2.0,1751.783,608.323,962.6,85.27600000000001,0.0,0.0,0.0,95.584,0.0,0.0,0.0,0.0,0.0,7.0
19,2014-03-30,7.0,7.0,-0.4,0.8,0.0645236703682057,1024.7169997692104,5.0,0.0,3618.622,2877.918,690.436,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,7.2
19,2014-03-31,1.0,7.2,-0.4,1.0,0.130120999549245,6191.571999549862,6.0,1.0,6349.359,857.534,5208.941,0.0,0.0,0.0,0.0,44.667,0.0,238.217,0.0,0.0,0.0,6.4
19,2014-04-01,2.0,6.4,0.0,0.2,0.1334668292940002,3570.471000909805,1.0,0.0,5398.965,591.501,4749.215,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,7.6
19,2014-04-02,3.0,7.6,-0.2,1.0,0.0771635548510741,1855.2750003337856,3.0,0.0,1855.814,585.067,1181.837,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0,6.6
19,2014-04-03,4.0,6.6,0.0,0.6,0.0730771475256769,3131.0230004787445,2.0,0.0,3129.964,654.474,2433.116,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,7.0
19,2014-04-04,5.0,7.0,-0.2,0.4,0.1570211539710371,3949.334000825882,11.0,0.0,3999.297,1470.515,2113.677,0.0,0.0,0.0,0.0,195.699,219.406,0.0,0.0,0.0,0.0,8.0
19,2014-04-05,6.0,8.0,-0.6,1.2,0.135955766000049,2214.1240007877354,11.0,0.0,2212.575,643.2819999999999,1089.559,0.0,0.0,360.982,0.0,65.382,53.37,0.0,0.0,0.0,0.0,7.25
19,2014-04-06,7.0,7.25,-1.25,1.0,0.0942241064341778,2472.241999864578,8.0,1.0,2471.577,764.085,1658.215,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,6.6
19,2014-04-07,1.0,6.6,-1.0,0.6,0.1834349291307364,3835.042002439499,11.0,0.0,4779.925,1506.19,2995.572,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0,6.8
19,2014-04-08,2.0,6.8,-0.4,1.0,0.0890627978565847,2903.4530005455003,8.0,2.0,3012.336,994.528,1925.071,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,7.2
19,2014-04-09,3.0,7.2,-0.4,0.8,0.1175651288958906,3051.9820015430446,8.0,1.0,3050.2499999999995,522.515,2467.106,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,6.75
19,2014-04-10,4.0,6.75,-0.5,0.75,0.072801211001642,1047.3950006961825,4.0,0.0,3737.815,3206.806,431.114,0.0,0.0,0.0,0.0,32.281,67.614,0.0,0.0,0.0,0.0,6.8
19,2014-04-11,5.0,6.8,-0.6,1.0,0.1110938994618982,2774.8020012378697,6.0,0.0,2771.108,1001.966,1665.238,0.0,0.0,0.0,0.0,42.442,61.462,0.0,0.0,0.0,0.0,7.2
19,2014-04-12,6.0,7.2,0.2,0.8,0.0660549734120505,1843.591999769212,6.0,0.0,2141.043,728.336,978.22,0.0,0.0,0.0,0.0,45.462,389.025,0.0,0.0,0.0,0.0,7.2
19,2014-04-13,7.0,7.2,-0.6,1.0,0.1136744943626744,1506.4069986343386,6.0,0.0,1504.911,336.936,879.515,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,7.0
19,2014-04-14,1.0,7.0,0.4,0.8,0.1459290211851194,5001.964999198914,15.0,0.0,7061.186,2974.481,3767.26,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,6.4
19,2014-04-15,2.0,6.4,-1.0,1.0,0.130765639589169,4282.645000696184,4.0,0.0,4283.843,735.272,3403.352,0.0,0.0,0.0,0.0,113.346,19.202,0.0,12.671,0.0,0.0,6.8
19,2014-04-16,3.0,6.8,-0.6,1.0,0.0772135416666666,1871.9100003242488,4.0,1.0,7795.372000000001,218.157,7165.154,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0,6.8
19,2014-04-17,4.0,6.8,-0.8,1.0,0.1014676704014939,4765.971998453143,1.0,0.0,5690.8640000000005,167.766,5377.631,0.0,0.0,0.0,0.0,47.52,97.947,0.0,0.0,0.0,0.0,6.8
19,2014-04-18,5.0,6.8,-1.0,1.0,0.0649305555555555,3308.5030000209813,3.0,1.0,3802.871,148.654,3381.738,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,6.8
19,2014-04-19,6.0,6.8,-0.4,0.8,0.1103173591380418,1113.872999668121,6.0,0.0,1437.54,285.445,762.97,0.0,0.0,0.0,0.0,56.542,323.904,0.0,8.679,0.0,0.0,7.6
19,2014-04-20,7.0,7.6,0.2,1.2,0.1019570063115676,1732.9319996833808,4.0,0.0,1733.133,917.671,697.55,0.0,0.0,0.0,0.0,41.698,76.214,0.0,0.0,0.0,0.0,6.4
19,2014-04-21,1.0,6.4,-0.2,1.0,0.1334698428094272,1736.3480000495902,6.0,0.0,31731.66,471.078,1139.57,0.0,0.0,0.0,0.0,47.591,30073.421,0.0,0.0,0.0,0.0,6.8
19,2014-04-22,2.0,6.8,0.6,1.2,0.1370108395809217,4882.677999734879,7.0,0.0,4999.795,619.441,4304.149,0.0,0.0,0.0,0.0,50.736,25.469,0.0,0.0,0.0,0.0,6.0
19,2014-04-23,3.0,6.0,-1.0,1.0,0.1106468267952027,3101.1779999732976,4.0,1.0,4407.561,357.817,3800.127,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0,6.6
19,2014-04-24,4.0,6.6,-0.6,0.8,0.1056023849974434,2965.602000713348,5.0,0.0,2963.524,382.323,2393.101,0.0,0.0,0.0,0.0,188.1,0.0,0.0,0.0,0.0,0.0,7.25
19,2014-04-25,5.0,7.25,-0.75,0.75,0.0767751114951885,2672.424998760224,6.0,0.0,4190.351,951.599,2386.683,546.49,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0,7.75
19,2014-04-26,6.0,7.75,1.0,1.5,0.2491027157989632,1374.8749997615814,6.0,1.0,3271.278,2705.354,457.988,0.0,0.0,0.0,0.0,107.936,0.0,0.0,0.0,0.0,0.0,6.333333333333333
19,2014-04-27,7.0,6.333333333333333,-1.5,0.8333333333333334,0.0448666423090975,3028.6259999275203,4.0,0.0,3857.86,593.827,2522.391,0.0,0.0,0.0,0.0,85.994,396.19,259.458,0.0,0.0,0.0,6.4
19,2014-04-28,1.0,6.4,0.0,0.6,0.1037799902569723,2972.204998731613,4.0,0.0,5326.155000000001,475.858,4132.418,0.0,0.0,0.0,0.0,56.395,599.376,62.108,0.0,0.0,0.0,7.2
19,2014-04-29,2.0,7.2,0.4,0.6,0.0256824324903605,2259.0499985218044,6.0,0.0,3081.525,1142.153,1719.707,0.0,0.0,0.0,0.0,46.359,173.306,0.0,0.0,0.0,0.0,7.0
19,2014-04-30,3.0,7.0,0.4,0.8,0.0445467010730297,3133.3029992580414,12.0,0.0,3131.758,852.516,1851.818,5.125,0.0,0.0,0.0,51.309,370.99,0.0,0.0,0.0,0.0,6.8
19,2014-05-01,4.0,6.8,-0.2,0.8,0.1262649186297347,3142.984999418261,2.0,0.0,3142.6980000000003,545.44,2211.815,0.0,0.0,0.0,0.0,47.416,334.998,0.0,3.029,0.0,0.0,7.8
19,2014-05-02,5.0,7.8,0.4,1.2,0.1923052479362559,1432.8610005378728,9.0,0.0,1997.553,943.426,975.397,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0,7.4
19,2014-05-03,6.0,7.4,0.4,1.0,0.1901187625754255,3198.180001020433,13.0,2.0,3197.314,758.219,2356.546,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0,6.6
19,2014-05-04,7.0,6.6,-0.4,0.8,0.0694499949875841,2679.487000226974,0.0,0.0,7834.025,3808.056,3483.977,0.0,0.0,0.0,0.0,63.501,478.491,0.0,0.0,0.0,0.0,7.0
20,2014-03-20,4.0,7.0,-1.0,1.0,0.0838279905729208,369.4009997844696,0.0,0.0,917.549,211.455,6.086,43.303,0.0,63.294,0.0,0.0,47.557,0.0,545.854,0.0,0.0,7.0
20,2014-03-21,5.0,7.0,0.25,0.25,0.038126061708138,30.0939998626709,0.0,0.0,30.088,30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
20,2014-03-22,6.0,7.5,1.0,0.5,0.007716049382716,1565.3150002956393,0.0,0.0,1565.152,29.871,402.935,0.0,0.0,0.0,0.0,58.238,3.013,0.0,1071.095,0.0,0.0,7.6
20,2014-03-23,7.0,7.6,0.8,0.8,0.0432098765432098,691.3710000514973,0.0,1.0,840.2170000000001,46.412000000000006,657.611,48.255,0.0,0.0,0.0,65.792,0.0,0.0,22.147,0.0,0.0,6.8
20,2014-03-24,1.0,6.8,-0.2,0.4,0.0333333333333333,2392.9479994773897,0.0,1.0,2688.188,115.908,766.497,162.989,0.0,445.804,0.0,14.054,228.282,0.0,954.654,0.0,0.0,6.0
20,2014-03-25,2.0,6.0,-0.75,-0.5,0.0789351851851852,2657.941000223161,0.0,0.0,2688.5799999999995,872.518,242.466,261.954,0.0,347.386,0.0,130.525,523.087,0.0,222.015,88.629,0.0,6.8
20,2014-03-26,3.0,6.8,0.4,0.4,0.0257621567145376,748.3169999122623,0.0,0.0,1128.6370000000002,256.87800000000004,80.782,370.681,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0,7.0
20,2014-03-27,4.0,7.0,0.25,0.75,0.057,1263.7210004329686,0.0,0.0,1263.533,228.71,115.054,44.372,0.0,624.721,0.0,0.0,250.676,0.0,0.0,0.0,0.0,6.25
20,2014-03-28,5.0,6.25,0.5,0.0,0.0238095238095238,460.5519998073581,0.0,0.0,550.123,408.747,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0,7.4
